段落,小句,内容
19.9,62,王遂出，夫人送王，不出屏，乃闔左闔，填之以土，去笄側席而坐，不掃
19.9,63,王背檐而立，大夫向檐
19.9,64,王命大夫曰：食土不均，地之不修，内有辱於國，是子也
19.9,65,軍士不死，外有辱，是我也
19.9,66,自今日以後，内政無出，外政無入，吾見子於此止矣
19.9,67,王遂出，大夫送王不出檐，乃闔左闔，填之以土，側席而坐，不掃
19.9,68,王乃之壇列，鼓而行之，至於軍，斬有罪者以徇，曰：莫如此以環瑱通相問也
19.9,69,明日徙舍，斬有罪者以徇，曰：莫如此不從其伍之令
19.9,70,明日徙舍，斬有罪者以徇，曰：莫如此不用王命
19.9,71,明日徙舍，至於禦兒，斬有罪者以徇，曰：莫如此淫逸不可禁也
19.9,72,王乃命有司大徇於軍，曰：有父母耆老而無昆弟者，以告
19.9,73,王親命之曰：我有大事，子有父母耆老，而子爲我死，子之父母將轉於溝壑，子爲我禮已重矣
19.9,74,子歸，歿而父母之世
19.9,75,後若有事，吾與子圖之
19.9,76,明日徇於軍，曰：有兄弟四五人皆在此者，以告
19.9,77,王親命之曰：我有大事，子有昆弟四五人皆在此，事若不捷，則是盡也
19.9,78,擇子之所欲歸者一人
19.9,79,明日徇於軍，曰：有眩瞀之疾者，以告
19.9,80,王親命之曰：我有大事，子有眩瞀之疾，其歸若已
19.9,81,後若有事，吾與子圖之
19.9,82,明日徇於軍，曰：筋力不足以勝甲兵，志行不足以聽命者歸，莫告
19.9,83,明日，遷軍接龢，斬有罪者以徇，曰：莫如此志行不果
19.9,84,於是人有致死之心
19.9,85,王乃命有司大徇於軍，曰：謂二三子歸而不歸，處而不處，進而不進，退而不退，左而不左，右而不右，身斬，妻子鬻
19.9,86,於是吴王起師，軍於江北，越王軍於江南
19.9,87,越王乃中分其師以爲左右軍，以其私卒君子六千人爲中軍
19.9,88,明日將舟戰於江，及昏，乃令左軍銜枚泝江五里以須，亦令右軍銜枚踰江五里以須
19.9,89,夜中，乃命左軍右軍涉江鳴鼓中水以須
19.9,90,吴師聞之，大駭，曰：越人分爲二師，將以夾攻我師
19.9,91,乃不待旦，亦中分其師，將以禦越
19.9,92,越王乃令其中軍銜枚潛涉，不鼓不譟以襲攻之，吴師大北
19.9,93,越之左軍右軍乃遂涉而從之，又大敗之於没，又郊敗之，三戰三北，乃至於吴
19.9,94,越師遂入吴國，圍王臺
19.9,95,吴王懼，使人行成，曰：昔不穀先委制於越君，君告孤請成，男女服從
19.9,96,孤無奈越之先君何，畏天之不祥，不敢絶祀，許君成，以至於今
19.9,97,今孤不道，得罪於君王，君王以親辱於弊邑
19.9,98,孤敢請成，男女服爲臣御
19.9,99,越王曰：昔天以越賜吴，而吴不受
19.9,100,今天以吴賜越，孤敢不聽天之命，而聽君之令乎
19.9,101,乃不許成
19.9,102,因使人告於吴王曰：天以吴賜越，孤不敢不受
19.9,103,以民生之不長，王其無死
19.9,104,民生於地上，寓也，其與幾何
19.9,105,寡人其達王於甬句東，夫婦三百，唯王所安，以没王年
19.9,106,夫差辭曰：天既降禍於吴國，不在前後，當孤之身，寔失宗廟社稷
19.9,107,凡吴土地人民，越既有之矣，孤何以視於天下
19.9,108,夫差將死，使人説於子胥曰：使死者無知，則已矣
19.9,109,若其有知，吾何面目以見員也
19.9,110,遂自殺
19.9,111,越滅吴，上征上國，宋鄭魯衛陳蔡執玉之君皆入朝
19.9,112,夫唯能下其群臣，以集其謀故也
20.1,0,越王句踐栖於會稽之上，乃號令於三軍曰：凡我父兄昆弟及國子姓，有能助寡人謀而退吴者，吾與之共知越國之政
20.1,1,大夫種進對曰：臣聞之賈人，夏則資皮，冬則資絺，旱則資舟，水則資車，以待乏也
20.1,2,夫雖無四方之憂，然謀臣與爪牙之士，不可不養而擇也
20.1,3,譬如蓑笠，時雨既至必求之
20.1,4,今君王既栖於會稽之上，然後乃求謀臣，無乃後乎
20.1,5,句踐曰：苟得聞子大夫之言，何後之有
20.1,6,執其手而與之謀
20.1,7,遂使之行成於吴，曰：寡君句踐乏無所使，使其下臣種，不敢徹聲聞於天王，私於下執事曰：寡君之師徒不足以辱君矣，願以金玉子女賂君之辱，請句踐女女於王，大夫女女於大夫，士女女於士
20.1,8,越國之寶器畢從，寡君帥越國之衆，以從君之師徒，唯君左右之
20.1,9,若以越國之罪爲不可赦也，將焚宗朝，係妻孥，沈金玉於江，有帶甲五千人將以致死，乃必有偶
20.1,10,是以帶甲萬人事君也，無乃即傷君王之所愛乎
20.1,11,與其殺是人也，寧其得此國也，其孰利乎
20.1,12,夫差將欲聽與之成，子胥諫曰：不可
20.1,13,夫吴之與越也，仇讎敵戰之國也
20.1,14,三江環之，民無所移，有吴則無越，有越則無吴，將不可改於是矣
20.1,15,員聞之，陸人居陸，水人居水
20.1,16,夫上黨之國，我攻而勝之，吾不能居其地，不能乘其車
20.1,17,夫越國，吾攻而勝之，吾能居其地，吾能乘其舟
20.1,18,此其利也，不可失也已，君必滅之
20.1,19,失此利也，雖悔之，必無及已
20.1,20,越人飾美女八人納之太宰嚭，曰：子苟赦越國之罪，又有美於此者將進之
20.1,21,太宰嚭諫曰：嚭聞古之伐國者，服之而已
20.1,22,今已服矣，又何求焉
20.1,23,夫差與之成而去之
20.1,24,句踐説於國人曰：寡人不知其力之不足也，而又與大國執讎，以暴露百姓之骨於中原，此則寡人之罪也
20.1,25,寡人請更
20.1,26,於是葬死者，問傷者，養生者，弔有憂，賀有喜，送往者，迎來者，去民之所惡，補民之不足
20.1,27,然後卑事夫差，宦士三百人於吴，其身親爲夫差前馬
20.1,28,句踐之地，南至於句無，北至於禦兒，東至於鄞，西至於姑蔑，廣運百里
20.1,29,乃致其父母昆弟而誓之曰：寡人聞，古之賢君，四方之民歸之，若水之歸下也
20.1,30,今寡人不能，將帥二三子夫婦以蕃
20.1,31,令壯者無取老婦，令老者無取壯妻
20.1,32,女子十七不嫁，其父母有罪
20.1,33,丈夫二十不娶，其父母有罪
20.1,34,將免者以告，公令醫守之
20.1,35,生丈夫，二壼酒，一犬
20.1,36,生女子，二壼酒，一豚
20.1,37,生三人，公與之母
20.1,38,生二人，公與之餼
20.1,39,當室者死，三年釋其政
20.1,40,支子死，三月釋其政
20.1,41,必哭泣葬埋之，如其子
20.1,42,令孤子寡婦疾疹貧病者，納宦其子
20.1,43,其達士，絜其居，美其服，飽其食，而摩厲之於義
20.1,44,四方之士來者，必廟禮之
20.1,45,句踐載稻與脂於舟以行，國之孺子之遊者，無不餔也，無不歠也，必問其名
20.1,46,非其身之所種則不食，非其夫人之所織則不衣，十年不收於國，民俱有三年之食
20.1,47,國之父兄請曰：昔者夫差恥吾君於諸侯之國，今越國亦節矣，請報之
20.1,48,句踐辭曰：昔者之戰也，非二三子之罪也，寡人之罪也
20.1,49,如寡人者，安與知恥
20.1,50,請姑無庸戰
20.1,51,父兄又請曰：越四封之内，親吾君也，猶父母也
20.1,52,子而思報父母之仇，臣而思報君之讎，其有敢不盡力者乎
20.1,53,請復戰
20.1,54,句踐既許之，乃致其衆而誓之曰：寡人聞古之賢君，不患其衆之不足也，而患其志行之少恥也
20.1,55,今夫差衣水犀之甲者億有三千，不患其志行之少恥也，而患其衆之不足也
20.1,56,今寡人將助天滅之
20.1,57,吾不欲匹夫之勇也，欲其旅進旅退
20.1,58,進則思賞，退則思刑，如此則有常賞
20.1,59,進不用命，退則無恥，如此則有常刑
20.1,60,果行，國人皆勸，父勉其子，兄勉其弟，婦勉其夫，曰：孰是君也，而可無死乎
20.1,61,是故敗吴於囿，又敗之於没，又郊敗之
20.1,62,夫差行成，曰：寡人之師徒，不足以辱君矣
20.1,63,請以金玉子女賂君之辱
20.1,64,句踐對曰：昔天以越予吴，而吴不受命
20.1,65,今天以吴予越，越可以無聽天之命，而聽君之令乎
20.1,66,吾請達王甬句東，吾與君爲二君乎
20.1,67,夫差對曰：寡人禮先壹飯矣，君若不忘周室，而爲弊邑宸宇，亦寡人之願也
20.1,68,君若曰：吾將殘汝社稷，滅汝宗廟
20.1,69,寡人請死，余何面目以視於天下乎
20.1,70,越君其次也，遂滅吴
21.1,0,越王句踐即位三年而欲伐吴，范蠡進諫曰：夫國家之事，有持盈，有定傾，有節事
21.1,1,王曰：爲三者，奈何
21.1,2,對曰：持盈者與天，定傾者與人，節事者與地
21.1,3,王不問，蠡不敢言
21.1,4,天道盈而不溢，盛而不驕，勞而不矜其功
21.1,5,夫聖人隨時以行，是謂守時
21.1,6,天時不作，弗爲人客
21.1,7,人事不起，弗爲之始
21.1,8,今君王未盈而溢，未盛而驕，不勞而矜其功，天時不作而先爲人客，人事不起而創爲之始，此逆於天而不和於人
21.1,9,王若行之，將妨於國家，靡王躬身
21.1,10,王弗聽
21.1,11,范蠡進諫曰：夫勇者，逆德也
21.1,12,兵者，凶器也
21.1,13,爭者，事之末也
21.1,14,陰謀逆德，好用凶器，始於人者，人之所卒也
21.1,15,淫佚之事，上帝之禁也，先行此者，不利
21.1,16,王曰：無是貳言也，吾已斷之矣
21.1,17,果興師而伐吴，戰於五湖，不勝，栖於會稽
21.1,18,王召范蠡而問焉，曰：吾不用子之言，以至於此，爲之奈何
21.1,19,范蠡對曰：君王其忘之乎
21.1,20,持盈者與天，定傾者與人，節事者與地
21.1,21,王曰：與人奈何
21.1,22,對曰：卑辭尊禮，玩好女樂，尊之以名
21.1,23,如此不已，又身與之市
21.1,24,王曰：諾
21.1,25,乃令大夫種行成於吴，曰：請士女女於士，大夫女女於大夫，隨之以國家之重器
21.1,26,吴人不許
21.1,27,大夫種來而復往，曰：請委管籥屬國家，以身隨之，君王制之
21.1,28,吴人許諾
21.1,29,王曰：蠡爲我守於國
21.1,30,對曰：四封之内，百姓之事，蠡不如種也
21.1,31,四封之外，敵國之制，立斷之事，種亦不如蠡也
21.1,32,王曰：諾
21.1,33,令大夫種守於國，與范蠡入宦於吴
21.1,34,三年，而吴人遣之
21.1,35,歸及至於國，王問於范蠡曰：節事奈何
21.1,36,對曰：節事者與地
21.1,37,唯地能包萬物以爲一，其事不失
21.1,38,生萬物，容畜禽獸，然後受其名而兼其利
21.1,39,美惡皆成，以養其生
21.1,40,時不至，不可彊生
21.1,41,事不究，不可彊成
21.1,42,自若以處，以度天下，待其來者而正之，因時之所宜而定之
21.1,43,同男女之功，除民之害，以避天殃
21.1,44,田野開闢，府倉實，民衆殷
21.1,45,無曠其衆，以爲亂梯
21.1,46,時將有反，事將有閒，必有以知天地之恒制，乃可以有天下之成利
21.1,47,事無閒，時無反，則撫民保教以須之
21.1,48,王曰：不穀之國家，蠡之國家也，蠡其圖之
21.1,49,對曰：四封之内，百姓之事，時節三樂，不亂民功，不逆天時，五穀睦熟，民乃蕃滋，君臣上下交得其志，蠡不如種也
21.1,50,四封之外，敵國之制，立斷之事，因陰陽之恒，順天地之常，柔而不屈，彊而不剛，德虐之行，因以爲常
21.1,51,死生因天地之刑，天因人，聖人因天
21.1,52,人自生之，天地形之，聖人因而成之
21.1,53,是故戰勝而不報，取地而不反，兵勝於外，福生於内，用力甚少而名聲章明，種亦不如蠡也
21.1,54,王曰：諾
21.1,55,令大夫種爲之
21.2,0,四年，王召范蠡而問焉，曰：先人就世，不穀即位
21.2,1,吾年既少，未有恒常，出則禽荒，入則酒荒
21.2,2,吾百姓之不圖，唯舟與車
21.2,3,上天降禍於越，委制於吴
21.2,4,吴人之那不穀，亦又甚焉
21.2,5,吾欲與子謀之，其可乎
21.2,6,對曰：未可也
21.2,7,蠡聞之，上帝不考，時反是守，彊索者不祥
21.2,8,得時不成，反受其殃
21.2,9,失德滅名，流走死亡
21.2,10,有奪，有予，有不予，王無蚤圖
21.2,11,夫吴，君王之吴也，王若蚤圖之，其事又將未可知也
21.2,12,王曰：諾
21.3,0,又一年，王召范蠡而問焉，曰：吾與子謀吴，子曰：未可也
21.3,1,今吴王淫於樂而忘其百姓，亂民功，逆天時
21.3,2,信讒喜優，憎輔遠弼，聖人不出，忠臣解骨
21.3,3,皆曲相御，莫適相非，上下相偷
21.3,4,其可乎
21.3,5,對曰：人事至矣，天應未也，王姑待之
21.3,6,王曰：諾
21.4,0,又一年，王召范蠡而問焉，曰：吾與子謀吴，子曰：未可也
21.4,1,今申胥驟諫其王，王怒而殺之，其可乎
21.4,2,對曰：逆節萌生
21.4,3,天地未形，而先爲之征，其事是以不成，雜受其刑
21.4,4,王姑待之
21.4,5,王曰：諾
21.5,0,又一年，王召范蠡而問焉，曰：吾與子謀吴，子曰：未可也
21.5,1,今其稻蟹不遺種，其可乎
21.5,2,對曰：天應至矣，人事未盡也，王姑待之
21.5,3,王怒曰：道固然乎，妄其欺不穀邪
21.5,4,吾與子言人事，子應我以天時
21.5,5,今天應至矣，子應我以人事
21.5,6,何也
21.5,7,范蠡對曰：王姑勿怪
21.5,8,夫人事必將與天地相參，然後乃可以成功
21.5,9,今其禍新民恐，其君臣上下，皆知其資財之不足以支長久也，彼將同其力，致其死，猶尚殆
21.5,10,王其且馳騁弋獵，無至禽荒
21.5,11,宫中之樂，無至酒荒
21.5,12,肆與大夫觴飲，無忘國常
21.5,13,彼其上將薄其德，民將盡其力，又使之望而不得食，乃可以致天地之殛
21.5,14,王姑待之
21.6,0,至於玄月，王召范蠡而問焉，曰：諺有之曰：觥飯不及壺飧
21.6,1,今歲晚矣，子將奈何
21.6,2,對曰：微君王之言，臣故將謁之
21.6,3,臣聞從時者，猶救火追亡人也，蹶而趨之，唯恐弗及
21.6,4,王曰：諾
21.6,5,遂興師伐吴，至於五湖
21.6,6,吴人聞之，出而挑戰，一日五反
21.6,7,王弗忍，欲許之
21.6,8,范蠡進諫曰：夫謀之廊廟，失之中原，其可乎
21.6,9,王姑勿許也
21.6,10,臣聞之，得時無怠，時不再來，天予不取，反爲之災
21.6,11,贏縮轉化，後將悔之
21.6,12,天節固然，唯謀不遷
21.6,13,王曰：諾
21.6,14,弗許
21.6,15,范蠡曰：臣聞古之善用兵者，贏縮以爲常，四時以爲紀，無過天極，究數而止
21.6,16,天道皇皇，日月以爲常，明者以爲法，微者則是行
21.6,17,陽至而陰，陰至而陽
21.6,18,日困而還，月盈而匡
21.6,19,古之善用兵者，因天地之常，與之俱行
21.6,20,後則用陰，先則用陽
21.6,21,近則用柔，遠則用剛
21.6,22,後無陰蔽，先無陽察，用人無藝，往從其所
21.6,23,剛彊以禦，陽節不盡，不死其野
21.6,24,彼來從我，固守勿與
21.6,25,若將與之，必因天地之災，又觀其民之饑飽勞逸以參之
21.6,26,盡其陽節盈吾陰節而奪之
21.6,27,宜爲人客，剛彊而力疾
21.6,28,陽節不盡，輕而不可取
21.6,29,宜爲人主，安徐而重固
21.6,30,陰節不盡，柔而不可迫
21.6,31,凡陳之道，設右以爲牝，益左以爲牡，蚤晏無失，必順天道，周旋無究
21.6,32,今其來也，剛彊而力疾，王姑待之
21.6,33,王曰：諾
21.6,34,弗與戰
21.7,0,居軍三年，吴師自潰
21.7,1,吴王帥其賢良，與其重禄，以上姑蘇
21.7,2,使王孫雒行成於越，曰：昔者上天降禍於吴，得罪於會稽
21.7,3,今君王其圖不穀，不穀請復會稽之和
21.7,4,王弗忍，欲許之
21.7,5,范蠡進諫曰：臣聞之，聖人之功，時爲之庸
21.7,6,得時不成，天有還形
21.7,7,天節不遠，五年復反，小凶則近，大凶則遠
21.7,8,先人有言曰：伐柯者其則不遠
21.7,9,今君王不斷，其忘會稽之事乎
21.7,10,王曰：諾
21.7,11,不許
21.7,12,使者往而復來，辭愈卑，禮愈尊，王又欲許之
21.7,13,范蠡諫曰：孰使我蚤朝而晏罷者，非吴乎
21.7,14,與我爭三江五湖之利者，非吴耶
21.7,15,夫十年謀之，一朝而棄之，其可乎
21.7,16,王姑勿許，其事將易冀已
21.7,17,王曰：吾欲勿許，而難對其使者，子其對之
21.7,18,范蠡乃左提鼓，右援枹，以應使者，曰：昔者上天降禍於越，委制於吴，而吴不受
21.7,19,今將反此義以報此禍，吾王敢無聽天之命，而聽君王之命乎
21.7,20,王孫雒曰：子范子，先人有言曰：無助天爲虐，助天爲虐者不祥
21.7,21,今吴稻蟹不遺種，子將助天爲虐，不忌其不祥乎
