段落,小句,内容
31.3,27,今使寡人任不肖之罪，而君有失厚之累，於爲君擇之也，無所取之
31.3,28,國之有封疆，猶家之有垣牆，所以合好掩惡也
31.3,29,室不能相和，出語隣家，未爲通計也
31.3,30,怨惡未見而明棄之，未盡厚也
31.3,31,寡人雖不肖乎，未如殷紂之亂也
31.3,32,君雖不得意乎，未如商容箕子之累也
31.3,33,然則不內蓋寡人，而明怨於外，恐其適足以傷於高而薄於行也，非然也
31.3,34,苟可以明君之義，成君之高，雖任惡名，不難受也
31.3,35,本欲以爲明寡人之薄，而君不得厚
31.3,36,揚寡人之辱，而君不得榮，此一舉而兩失也
31.3,37,義者不虧人以自益，況傷人以自損乎
31.3,38,願君無以寡人不肖，累往事之美
31.3,39,昔者，柳下惠吏於魯，三黜而不去
31.3,40,或謂之曰：可以去
31.3,41,柳下惠曰：苟與人之異，惡往而不黜乎
31.3,42,猶且黜乎，寧於故國爾
31.3,43,柳下惠不以三黜自累，故前業不忘
31.3,44,不以去爲心，故遠近無議
31.3,45,今寡人之罪，國人未知，而議寡人者遍天下
31.3,46,語曰：論不脩心，議不累物，仁不輕絕，智不簡功
31.3,47,棄大功者，輟也
31.3,48,輕絕厚利者，怨也
31.3,49,輟而棄之，怨而累之，宜在遠者，不望之乎君也
31.3,50,今以寡人無罪，君豈怨之乎
31.3,51,願君捐怨，追惟先王，復以教寡人
31.3,52,意君曰，余且慝心以成而過，不顧先王以明而惡，使寡人進不得脩功，退不得改過，君之所揣也，唯君圖之
31.3,53,此寡人之愚意也
31.3,54,敬以書謁之
31.3,55,樂間樂乘怨不用其計，二人卒留趙，不報
31.4,0,秦并趙，北向迎燕
31.4,1,燕王聞之，使人賀秦王
31.4,2,使者過趙，趙王繫之
31.4,3,使者曰：秦趙爲一，而天下服矣
31.4,4,茲之所以受命於趙者，爲秦也
31.4,5,今臣使秦，而趙繫之，是秦趙有郄
31.4,6,秦趙有郄，天下必不服，而燕不受命矣
31.4,7,且臣之使秦，無妨於趙之伐燕也
31.4,8,趙王以爲然而遣之
31.4,9,使者見秦王曰：燕王竊聞秦并趙，燕王使使者賀千金
31.4,10,秦王曰：夫燕無道，吾使趙有之，子何賀
31.4,11,使者曰：臣聞全趙之時，南鄰爲秦，北下曲陽爲燕，趙廣三百里，而與秦相距五十餘年矣，所以不能反勝秦者，國小而地無所取
31.4,12,今王使趙北并燕，燕趙同力，必不復受於秦矣
31.4,13,臣切爲王患之
31.4,14,秦王以爲然，起兵而救燕
31.5,0,燕太子丹質於秦，亡歸
31.5,1,見秦且滅六國，兵以臨易水，恐其禍至
31.5,2,太子丹患之，謂其太傅鞫武曰：燕秦不兩立，願太傅幸而圖之
31.5,3,武對曰：秦地遍天下，威脅韓魏趙氏，則易水以北，未有所定也
31.5,4,柰何以見陵之怨，欲排其逆鱗哉
31.5,5,太子曰：然則何由
31.5,6,太傅曰：請入，圖之
31.5,7,居之有間，樊將軍亡秦之燕，太子容之
31.5,8,太傅鞫武諫曰：不可
31.5,9,夫秦王之暴，而積怨於燕，足爲寒心，又況聞樊將軍之在乎
31.5,10,是以委肉當餓虎之蹊，禍必不振矣
31.5,11,雖有管晏，不能爲謀
31.5,12,願太子急遣樊將軍入匈奴以滅口
31.5,13,請西約三晉，南連齊楚，北講於單于，然後乃可圖也
31.5,14,太子丹曰：太傅之計，曠日彌久，心惛然，恐不能須臾
31.5,15,且非獨於此也
31.5,16,夫樊將軍困窮於天下，歸身於丹，丹終不迫於強秦，而棄所哀憐之交置之匈奴，是丹命固卒之時也
31.5,17,願太傅更慮之
31.5,18,鞫武曰：燕有田光先生者，其智深，其勇沉，可與之謀也
31.5,19,太子曰：願因太傅交於田先生，可乎
31.5,20,鞫武曰：敬諾
31.5,21,出見田光，道太子曰：願圖國事於先生
31.5,22,田光曰：敬奉教
31.5,23,乃造焉
31.5,24,太子跪而逢迎，却行爲道，跪而拂席
31.5,25,田先生坐定，左右無人，太子避席而請曰：燕秦不兩立，願先生留意也
31.5,26,田光曰：臣聞騏驥盛壯之時，一日而馳千里
31.5,27,至其衰也，駑馬先之
31.5,28,今太子聞光壯盛之時，不知吾精已消亡矣
31.5,29,雖然，光不敢以乏國事也
31.5,30,所善荆軻，可使也
31.5,31,太子曰：願因先生得願交於荆軻，可乎
31.5,32,田光曰：敬諾
31.5,33,即起，趨出
31.5,34,太子送之至門，曰：丹所報，先生所言者，國大事也，願先生勿泄也
31.5,35,田光俛而笑曰：諾
31.5,36,僂行見荆軻，曰：光與子相善，燕國莫不知
31.5,37,今太子聞光壯盛之時，不知吾形已不逮也，幸而教之曰：燕秦不兩立，願先生留意也
31.5,38,光竊不自外，言足下於太子，願足下過太子於宮
31.5,39,荆軻曰：謹奉教
31.5,40,田光曰：光聞長者之行，不使人疑之，今太子約光曰：所言者，國之大事也，願先生勿泄也
31.5,41,是太子疑光也
31.5,42,夫爲行使人疑之，非節俠士也
31.5,43,欲自殺以激荆軻，曰：願足下急過太子，言光已死，明不言也
31.5,44,遂自剄而死
31.5,45,軻見太子，言田光已死，明不言也
31.5,46,太子再拜而跪，膝下行流涕，有頃而後言曰：丹所請田先生無言者，欲以成大事之謀，今田先生以死明不泄言，豈丹之心哉
31.5,47,荆軻坐定，太子避席頓首曰：田先生不知丹不肖，使得至前，願有所道，此天所以哀燕不棄其孤也
31.5,48,今秦有貪饕之心，而欲不可足也
31.5,49,非盡天下之地，臣海內之王者，其意不饜
31.5,50,今秦已虜韓王，盡納其地，又舉兵南伐楚，北臨趙
31.5,51,王翦將數十萬之衆臨漳鄴，而李信出太原雲中
31.5,52,趙不能支秦，必入臣
31.5,53,入臣，則禍至燕
31.5,54,燕小弱，數困於兵，今計舉國不足以當秦
31.5,55,諸侯服秦，莫敢合從
31.5,56,丹之私計，愚以爲誠得天下之勇士，使於秦，窺以重利，秦王貪其贄，必得所願矣
31.5,57,誠得劫秦王，使悉反諸侯之侵地，若曹沫之與齊桓公，則大善矣
31.5,58,則不可，因而刺殺之
31.5,59,彼大將擅兵於外，而內有大亂，則君臣相疑
31.5,60,以其間諸侯，諸侯得合從，其償破秦必矣
31.5,61,此丹之上願，而不知所以委命，唯荆卿留意焉
31.5,62,久之，荆軻曰：此國之大事，臣駑下，恐不足任使
31.5,63,太子前頓首，固請無讓
31.5,64,然後許諾
31.5,65,於是尊荆軻爲上卿，舍上舍，太子日日造問，供太牢異物，間進車騎美女，恣荆軻所欲，以順適其意
31.5,66,久之，荆卿未有行意
31.5,67,秦將王翦破趙，虜趙王，盡收其地，進兵北略地，至燕南界
31.5,68,太子丹恐懼，乃請荆卿曰：秦兵旦暮渡易水，則雖欲長侍足下，豈可得哉
31.5,69,荆卿曰：微太子言，臣願得謁之
31.5,70,今行而無信，則秦未可親也
31.5,71,夫今樊將軍，秦王購之金千斤，邑萬家
31.5,72,誠能得樊將軍首，與燕督亢之地圖獻秦王，秦王必說見臣，臣乃得有以報太子
31.5,73,太子曰：樊將軍以窮困來歸丹，丹不忍以己之私，而傷長者之意，願足下更慮之
31.5,74,荆軻知太子不忍，乃遂私見樊於期曰：秦之遇將軍，可謂深矣
31.5,75,父母宗族，皆爲戮沒
31.5,76,今聞購將軍之首，金千斤，邑萬家，將柰何
31.5,77,樊將軍仰天太息流涕曰：吾每念，常痛於骨髓，顧計不知所出耳
31.5,78,軻曰：今有一言，可以解燕國之患，而報將軍之仇者，何如
31.5,79,樊於期乃前曰：爲之柰何
31.5,80,荆軻曰：願得將軍之首以獻秦，秦王必喜而善見臣，臣左手把其袖，而右手揕抗其胸，然則將軍之仇報，而燕國見陵之耻除矣
31.5,81,將軍豈有意乎
31.5,82,樊於期偏袒扼腕而進曰：此臣日夜切齒拊心也，乃今得聞教
31.5,83,遂自刎
31.5,84,太子聞之，馳往，伏屍而哭，極哀
31.5,85,既已，無可柰何，乃遂收盛樊於期之首，函封之
31.5,86,於是，太子預求天下之利匕首，得趙人徐夫人之匕首，取之百金，使工以藥淬之，以試人，血濡縷，人無不立死者
31.5,87,乃爲裝遣荆軻
31.5,88,燕國有勇士秦武陽，年十二，殺人，人不敢與忤視
31.5,89,乃令秦武陽爲副
31.5,90,荆軻有所待，欲與俱，其人居遠未來，而爲留待
31.5,91,頃之未發
31.5,92,太子遲之，疑其有改悔，乃復請之曰：日以盡矣，荆卿豈無意哉
31.5,93,丹請先遣秦武陽
31.5,94,荆軻怒，叱太子曰：今日往而不反者，豎子也
31.5,95,今提一匕首入不測之強秦，僕所以留者，待吾客與俱
31.5,96,今太子遲之，請辭决矣
31.5,97,遂發
31.5,98,太子及賓客知其事者，皆白衣冠以送之
31.5,99,至易水上，既祖，取道
31.5,100,高漸離擊筑，荆軻和而歌，爲變徵之聲，士皆垂泪涕泣
31.5,101,又前而爲歌曰：風蕭蕭兮易水寒，壯士一去兮不復還
31.5,102,復爲忼慨羽聲，士皆瞋目，髮盡上指冠
31.5,103,於是荆軻遂就車而去，終已不顧
31.5,104,既至秦，持千金之資幣物，厚遺秦王寵臣中庶子蒙嘉
31.5,105,嘉爲先言於秦王曰：燕王誠振畏慕大王之威，不敢興兵以拒大王，願舉國爲內臣，比諸侯之列，給貢職如郡縣，而得奉守先王之宗廟
31.5,106,恐懼不敢自陳，謹斬樊於期頭，及獻燕之督亢之地圖，函封，燕王拜送于庭，使使以聞大王
31.5,107,唯大王命之
31.5,108,秦王聞之，大喜
31.5,109,乃朝服，設九賓，見燕使者咸陽宮
31.5,110,荆軻奉樊於期頭函，而秦武陽奉地圖匣，以次進至陛下
31.5,111,秦武陽色變振恐，羣臣怪之，荆軻顧笑武陽，前爲謝曰：北蠻夷之鄙人，未嘗見天子，故振慴，願大王少假借之，使畢使於前
31.5,112,秦王謂軻曰：起，取武陽所持圖
31.5,113,軻既取圖奉之，發圖，圖窮而匕首見
31.5,114,因左手把秦王之袖，而右手持匕首揕抗之
31.5,115,未至身，秦王驚，自引而起，絕袖
31.5,116,拔劍，劍長，摻其室
31.5,117,時怨急，劍堅，故不可立拔
31.5,118,荆軻逐秦王，秦王還柱而走
31.5,119,羣臣驚愕，卒起不意，盡失其度
31.5,120,而秦法，羣臣侍殿上者，不得持尺兵
31.5,121,諸郎中執兵，皆陳殿下，非有詔不得上
31.5,122,方急時，不及召下兵，以故荆軻逐秦王，而卒惶急無以擊軻，而乃以手共搏之
31.5,123,是時侍醫夏無且，以其所奉藥囊提軻
31.5,124,秦王之方還柱走，卒惶急不知所爲，左右乃曰：王負劍
31.5,125,王負劍
31.5,126,遂拔以擊荆軻，斷其左股
31.5,127,荆軻廢，乃引其匕首提秦王，不中，中柱
31.5,128,秦王復擊軻，被八創
31.5,129,軻自知事不就，倚柱而笑，箕踞以罵曰：事所以不成者，乃欲以生劫之，必得約契以報太子也
31.5,130,左右既前斬荆軻，秦王目眩良久
31.5,131,而論功賞羣臣及當坐者，各有差
31.5,132,而賜夏無且黃金二百鎰，曰：無且愛我，乃以藥囊提軻也
31.5,133,於是，秦大怒燕，益發兵詣趙，詔王翦軍以伐燕
31.5,134,十月而拔燕薊城
31.5,135,燕王喜太子丹等，皆率其精兵東保於遼東
31.5,136,秦將李信追擊燕王，王急，用代王嘉計，殺太子丹，欲獻之秦
31.5,137,秦復進兵攻之
31.5,138,五歲而卒滅燕國，而虜燕王喜
31.5,139,秦兼天下
31.5,140,其後荆軻客高漸離以擊筑見秦皇帝，而以筑擊秦皇帝，爲燕報仇，不中而死
32.1,0,齊攻宋，宋使臧子索救於荆
32.1,1,荆王大說，許救甚勸
32.1,2,臧子憂而反
32.1,3,其御曰：索救而得，有憂色何也
32.1,4,臧子曰：宋小而齊大
32.1,5,夫救於小宋而惡於大齊，此王之所憂也
32.1,6,而荆王說甚，必以堅我
32.1,7,我堅而齊弊，荆之利也
32.1,8,臧子乃歸
32.1,9,齊王果攻，拔宋五城，而荆王不至
32.2,0,公輸般爲楚設機，將以攻宋
32.2,1,墨子聞之，百舍重繭，往見公輸般，謂之曰：吾自宋聞子
32.2,2,吾欲藉子殺王
32.2,3,公輸般曰：吾義固不殺王
32.2,4,墨子曰：聞公爲雲梯，將以攻宋
32.2,5,宋何罪之有
32.2,6,義不殺王而攻國，是不殺少而殺衆
32.2,7,敢問攻宋何義也
32.2,8,公輸般服焉，請見之王
32.2,9,墨子見楚王曰：今有人於此，舍其文軒，鄰有弊輿而欲竊之
32.2,10,舍其錦繡，鄰有短褐而欲竊之
32.2,11,舍其梁肉，鄰有糟糠而欲竊之
32.2,12,此爲何若人也
32.2,13,王曰：必爲有竊疾矣
32.2,14,墨子曰：荆之地方五千里，宋方五百里，此猶文軒之與弊輿也
32.2,15,荆有雲夢，犀兕麋鹿盈之，江漢魚龞黿鼉爲天下饒，宋所謂無雉兔鮒魚者也，此猶梁肉之與糟糠也
32.2,16,荆有長松文梓楩柟豫樟，宋無長木，此猶錦繡之與短褐也
32.2,17,惡以王吏之攻宋，爲與此同類也
32.2,18,王曰：善哉
32.2,19,請無攻宋
32.3,0,犀首伐黃，過衞，使人謂衞君曰：弊邑之師過大國之郊，曾無一介之使以存之乎
32.3,1,敢請其罪
32.3,2,今黃城將下矣，已，將移兵而造大國之城下
32.3,3,衞君懼，束組三百緄，黃金三百鎰，以隨使者
32.3,4,南文子止之曰：是勝黃城，必不敢來
32.3,5,不勝，亦不敢來
32.3,6,是勝黃城，則功大名美，內臨其倫
32.3,7,夫在中者惡臨，議其事
32.3,8,蒙大名，挾成功，坐御以待中之議，犀首雖愚，必不爲也
32.3,9,是不勝黃城，破心而走，歸，恐不免於罪矣
32.3,10,彼安敢攻衞以重其不勝之罪哉
32.3,11,果勝黃城，帥師而歸，遂不敢過衞
32.4,0,梁王伐邯鄲，而徵師於宋
32.4,1,宋君使使者請於趙王曰：夫梁兵勁而權重，今徵師於弊邑，弊邑不從，則恐危社稷
32.4,2,若扶梁伐趙，以害趙國，則寡人不忍也
32.4,3,願王之有以命弊邑
32.4,4,趙王曰：然
32.4,5,夫宋之不足如梁也，寡人知之矣
32.4,6,弱趙以強梁，宋必不利也
32.4,7,則吾何以告子而可乎
32.4,8,使者曰：臣請受邊城，徐其攻而留其日，以待下吏之有城而已
32.4,9,趙王曰：善
32.4,10,宋人因遂舉兵入趙境，而圍一城焉
32.4,11,梁王甚說，曰：宋人助我攻矣
32.4,12,趙王亦說曰：宋人止於此矣
32.4,13,故兵退難解，德施於梁而無怨於趙
32.4,14,故名有所加而實有所歸
32.5,0,謂大尹曰：君日長矣，自知政，則公無事
32.5,1,公不如令楚賀君之孝，則君不奪太后之事矣，則公常用宋矣
32.6,0,宋與楚爲兄弟
32.6,1,齊攻宋，楚王言救宋
32.6,2,宋因賣楚重以求講於齊，齊不聽
32.6,3,蘇秦爲宋謂齊相曰：不如與之，以明宋之賣楚重於齊也
32.6,4,楚怒，必絕於宋而事齊，齊楚合，則攻宋易矣
32.7,0,魏太子自將，過宋外黃
32.7,1,外黃徐子曰：臣有百戰百勝之術，太子能聽臣乎
32.7,2,太子曰：願聞之
32.7,3,客曰：固願效之
32.7,4,今太子自將攻齊，大勝并莒，則富不過有魏，而貴不益爲王
32.7,5,若戰不勝，則萬世無魏
32.7,6,此臣之百戰百勝之術也
32.7,7,太子曰：諾
32.7,8,請必從公之言而還
32.7,9,客曰：太子雖欲還，不得矣
32.7,10,彼利太子之戰攻，而欲滿其意者衆，太子雖欲還，恐不得矣
32.7,11,太子上車請還
32.7,12,其御曰：將出而還，與北同，不如遂行
32.7,13,遂行
32.7,14,與齊人戰而死，卒不得魏
32.8,0,宋康王之時，有雀生𪇥於城之陬
32.8,1,使史占之，曰：小而生巨，必霸天下
32.8,2,康王大喜
32.8,3,於是滅滕伐薛，取淮北之地，乃愈自信，欲霸之亟成，故射天笞地，斬社稷而焚滅之，曰：威服天下鬼神
32.8,4,駡國老諫曰，爲無顏之冠，以示勇
32.8,5,剖傴之背，鍥朝涉之脛，而國人大駭
32.8,6,齊聞而伐之，民散，城不守
32.8,7,王乃逃倪侯之館，遂得而死
32.8,8,見祥而不爲祥，反爲禍
32.9,0,智伯欲伐衞，遺衞君野馬四百，白璧一
32.9,1,衞君大悅，羣臣皆賀，南文子有憂色
32.9,2,衞君曰：大國大懽，而子有憂色何
32.9,3,文子曰：無功之賞，無力之禮，不可不察也
32.9,4,野馬四，百璧一，此小國之禮也，而大國致之，君其圖之
32.9,5,衞君以其言告邊境
32.9,6,智伯果起兵而襲衞，至境而反曰：衞有賢人，先知吾謀也
32.10,0,智伯欲襲衞，乃佯亡其太子，使奔衞
32.10,1,南文子曰：太子顏爲君子也，甚愛而有寵，非有大罪而亡，必有故
32.10,2,使人迎之於境，曰：車過五乘，慎勿納也
32.10,3,智伯聞之，乃止
32.11,0,秦攻衞之蒲
